expname,mjd,mag,magerr,snr,filter,x,y,flux,dflux,peakval,peakfit,dpeak,chi/N,skyfit,skyval,major,minor,snrdet,snrlimit,ra,dec,zp,apfit,uJy,duJy,mag5sig,texp
01a58119o0948o,58119.62717025,>19.36,0.00,3.0,o,8738.81,216.37,-4388.9,1425.7,181.0,-43.2,14.4,2.17,176.8,189.2,3.53,2.86,1.0,3.0,197.44875,-23.3852777889,22.263,-0.432,-97.74695351831342,32.582317839437806,18.44,30.0
01a58119o0959o,58119.63231235,>19.24,0.00,3.0,o,10189.30,9816.21,1644.6,1445.9,223.0,-13.7,13.3,1.61,169.3,169.3,3.67,3.30,1.0,3.0,197.44875,-23.3852777889,22.254,-0.4,-36.40653246324904,35.343568011767324,18.31,30.0
01a58119o0962o,58119.63369215,>19.05,0.00,3.0,o,8750.69,77.95,-8204.4,1852.9,-102.0,-403.5,16.5,2.25,165.1,169.2,3.59,3.25,1.0,3.0,197.44875,-23.3852777889,22.264,-0.425,-1047.3699125145256,42.82925292810328,18.36,30.0
01a58123o0643o,58123.63316555,>19.43,0.00,3.0,o,7546.02,7588.29,-240.6,872.4,231.0,-41.5,10.7,3.89,180.2,182.2,4.00,3.14,1.0,3.0,197.44875,-23.3852777889,22.249,-0.411,-116.06906377567032,29.926240539751138,18.59,30.0
01a58123o0671o,58123.64602675,>19.52,0.00,3.0,o,7515.94,7504.60,-3905.3,869.8,126.0,-52.4,10.8,5.71,173.6,184.3,3.86,2.99,1.0,3.0,197.44875,-23.3852777889,22.256,-0.425,-135.54032581118338,27.935792342762987,18.62,30.0
01a58123o0675o,58123.64786465,>19.43,0.00,3.0,o,7568.90,7575.20,527.0,964.8,297.0,1.4,10.8,3.98,181.3,181.9,3.98,3.13,1.0,3.0,197.44875,-23.3852777889,22.253,-0.41,3.8657537921076313,29.821529253401724,18.58,30.0
01a58123o0679o,58123.64969535,>19.45,0.00,3.0,o,7584.89,7452.28,983.7,897.4,78.0,-58.7,10.8,5.87,184.1,183.1,3.95,3.11,1.0,3.0,197.44875,-23.3852777889,22.253,-0.41,-159.83590013921054,29.407627282853053,18.57,30.0
01a58127o0931o,58127.62112555,>19.81,0.00,3.0,o,8597.90,9036.66,-2651.8,772.3,0.0,-46.1,6.1,5.35,170.3,176.0,4.23,3.69,1.0,3.0,197.44875,-23.3852777889,22.254,-0.375,-154.29306425644626,20.416218914627375,18.82,30.0
01a58127o0947o,58127.62845355,>19.80,0.00,3.0,o,8611.62,9050.11,-5040.8,702.3,178.0,-61.4,6.6,4.83,168.8,177.8,4.16,3.51,1.0,3.0,197.44875,-23.3852777889,22.256,-0.387,-194.02047501142636,20.855621092433452,18.84,30.0
01a58127o0950o,58127.62982855,>19.79,0.00,3.0,o,8663.19,9083.42,-7181.5,747.1,78.0,-114.1,6.2,4.62,170.6,180.1,4.17,3.75,1.0,3.0,197.44875,-23.3852777889,22.255,-0.371,-380.8304907616889,20.693681356025163,18.78,30.0
01a58127o0984o,58127.64544805,18.27,0.13,8.15,o,8668.87,8910.85,547.8,670.7,186.0,55.4,6.8,4.04,173.6,176.6,4.18,3.61,1.0,3.0,197.44875,-23.3852777889,22.259,-0.375,178.4316919739937,21.9013629137754,18.83,30.0
01a58131o0698o,58131.59874715,>20.21,0.00,3.0,o,736.03,8614.55,-543.2,606.9,202.0,-21.5,5.4,9.13,181.7,184.4,3.89,3.11,1.0,3.0,197.44875,-23.3852777889,22.246,-0.403,-57.65370154246167,14.48046457345549,19.3,30.0
01a58131o0727o,58131.61202585,,,,o,,,,,,,,,,,,,1.0,3.0,197.44875,-23.3852777889,22.245,,,,19.28,30.0
01a58131o0732o,58131.61432055,>20.44,0.00,3.0,o,705.53,8522.67,-661.9,486.4,160.0,-87.2,4.9,21.52,178.2,183.3,3.73,2.90,1.0,3.0,197.44875,-23.3852777889,22.251,-0.417,-210.81526754977017,11.846270768278368,19.36,30.0
01a58131o0735o,58131.61569365,>17.10,0.00,3.0,o,10528.50,8461.15,-11396.8,6915.4,-189.0,-397.2,105.7,0.89,155.5,166.6,3.70,2.92,1.0,3.0,197.44875,-23.3852777889,22.247,-0.418,-963.5462391093964,256.41197752734945,19.33,30.0
01a58131o0752o,58131.62348065,>20.31,0.00,3.0,o,772.97,8570.07,483.5,535.8,216.0,4.7,5.2,9.32,182.1,183.9,3.83,3.01,1.0,3.0,197.44875,-23.3852777889,22.252,-0.413,12.054296587625297,13.336668565032241,19.31,30.0
01a58131o0756o,58131.62531305,,,,o,,,,,,,,,,,,,1.0,3.0,197.44875,-23.3852777889,22.249,,,,19.31,30.0
01a58131o0761o,58131.62760245,19.20,0.19,5.27,o,787.87,8438.94,-2052.2,465.6,140.0,31.6,6.0,10.19,174.5,183.4,3.67,2.94,1.0,3.0,197.44875,-23.3852777889,22.252,-0.416,76.0640109491003,14.442533724512714,19.33,30.0
01a58131o0778o,58131.63538805,,,,o,,,,,,,,,,,,,1.0,3.0,197.44875,-23.3852777889,22.250,,,,19.26,30.0
01a58135o0981o,58135.65273475,>19.66,0.00,3.0,o,8919.81,8699.04,3622.2,793.2,99.0,-21.1,4.5,3.02,178.2,172.8,5.81,4.17,1.0,3.0,197.44875,-23.3852777889,22.257,-0.305,-102.48808725844542,21.857648941374613,18.74,30.0
01a58135o0993o,58135.65846375,>19.94,0.00,3.0,o,1610.45,1589.95,-1398.5,644.3,172.0,-14.0,6.2,3.35,175.6,180.1,3.96,3.46,1.0,3.0,197.44875,-23.3852777889,22.260,-0.387,-41.35976530287115,18.31646749127151,19.01,30.0
01a58135o0999o,58135.66160295,>19.78,0.00,3.0,o,8896.39,8626.65,513.7,606.4,123.0,-16.1,6.2,3.54,179.4,179.1,4.10,3.85,1.0,3.0,197.44875,-23.3852777889,22.260,-0.369,-53.89509075034419,20.754631220629438,18.9,30.0
01a58135o1016o,58135.66963185,>19.20,0.00,3.0,o,1578.32,1751.98,-1338.4,1228.2,193.0,1.9,12.1,2.04,164.2,169.1,4.04,3.46,1.0,3.0,197.44875,-23.3852777889,22.266,-0.409,5.811520982145032,37.01021257050258,18.2,30.0
01a58147o0482o,58147.61627075,>19.70,0.00,3.0,o,7790.78,9962.48,-419.1,804.5,193.0,-32.9,9.0,2.83,177.8,178.7,4.07,2.86,1.0,3.0,197.44875,-23.3852777889,22.254,-0.421,-85.67124644819445,23.435903283700615,18.81,30.0
01a58147o0484o,58147.61718865,>19.92,0.00,3.0,o,6448.56,217.53,-3256.6,734.4,73.0,-128.4,7.8,4.72,175.8,179.5,3.96,2.79,1.0,3.0,197.44875,-23.3852777889,22.261,-0.423,-315.8952955217058,19.18990112982325,18.9,30.0
01a58147o0489o,58147.61971005,18.18,0.12,8.46,o,2790.43,388.06,-2544.4,1011.2,227.0,69.4,8.2,6.08,166.5,176.1,4.17,3.00,1.0,3.0,197.44875,-23.3852777889,22.253,-0.417,193.68479373141906,22.88494680976421,18.81,30.0
01a58147o0501o,58147.62568235,>19.95,0.00,3.0,o,4158.70,10146.00,-5343.4,712.5,148.0,-120.4,7.1,3.13,173.5,180.1,4.03,2.93,1.0,3.0,197.44875,-23.3852777889,22.260,-0.419,-315.70241108148065,18.617002646831498,18.95,30.0
01a58147o0509o,58147.63015905,17.83,0.08,12.96,o,2740.15,351.07,-2941.7,664.0,250.0,101.1,7.8,6.82,165.6,178.0,4.06,2.91,1.0,3.0,197.44875,-23.3852777889,22.251,-0.416,266.7159104061005,20.577488636672438,19.01,30.0
01a58147o0510o,58147.63061645,>19.98,0.00,3.0,o,4088.71,10088.00,-3265.5,678.1,77.0,-86.0,7.1,2.37,176.6,180.7,4.00,2.89,1.0,3.0,197.44875,-23.3852777889,22.261,-0.42,-220.7674445620504,18.226149492913457,19.07,30.0
01a58147o0534o,58147.64213385,>20.41,0.00,3.0,o,4074.98,10253.00,-7944.2,429.9,40.0,-167.0,4.6,5.29,168.7,181.2,4.04,2.96,1.0,3.0,197.44875,-23.3852777889,22.260,-0.414,-441.4365536907362,12.159330221421476,19.24,30.0
01a58147o0537o,58147.64350685,18.34,0.10,10.75,o,2736.15,523.14,-2738.9,638.5,214.0,61.3,5.7,8.49,168.6,180.0,4.12,2.98,1.0,3.0,197.44875,-23.3852777889,22.249,-0.409,167.2833434028119,15.5548949004246,19.25,30.0
01a58151o0768o,58151.60628895,>19.41,0.00,3.0,o,3050.57,1140.25,1556.9,1110.8,201.0,-93.1,13.4,2.20,194.7,188.4,3.53,2.89,1.0,3.0,197.44875,-23.3852777889,22.252,-0.435,-215.62592446989538,31.035310288900092,18.44,30.0
01a58151o0800o,58151.62197875,>19.41,0.00,3.0,o,3101.18,1239.28,-266.9,1408.9,120.0,-131.9,12.8,2.39,190.6,191.2,3.66,2.93,1.0,3.0,197.44875,-23.3852777889,22.253,-0.426,-318.1795377601824,30.87716515034371,18.42,30.0
01a58151o0820o,58151.63163075,>19.45,0.00,3.0,o,3027.94,1201.54,58.7,1155.7,313.0,-116.1,13.8,3.48,195.2,193.0,3.45,2.77,1.0,3.0,197.44875,-23.3852777889,22.253,-0.443,-253.51860073687104,30.133993886036354,18.49,30.0
01a58151o0828o,58151.63576285,19.06,0.32,2.90,o,3013.07,1335.40,-1904.4,1004.7,187.0,39.5,13.6,2.71,178.3,185.8,3.45,2.76,1.0,3.0,197.44875,-23.3852777889,22.251,-0.442,86.02090712369309,29.61732498436016,18.49,30.0
01a58158o0747o,58158.54705755,>19.99,0.00,3.0,o,604.11,10248.90,1441.0,589.0,156.0,-161.4,5.6,6.44,188.8,182.8,4.28,3.26,1.0,3.0,197.44875,-23.3852777889,22.226,-0.391,-502.8560096307589,17.447296492764863,19.02,30.0
01a58158o0766o,58158.55575715,>20.00,0.00,3.0,o,580.56,10197.70,1137.0,725.5,82.0,-164.8,5.7,9.82,188.2,183.5,4.20,3.24,1.0,3.0,197.44875,-23.3852777889,22.227,-0.392,-500.7607177540414,17.32000055338614,19.04,30.0
01a58158o0768o,58158.55667345,>19.99,0.00,3.0,o,9003.97,422.25,1108.4,691.0,234.0,-53.2,5.8,4.45,181.0,180.1,4.21,3.24,1.0,3.0,197.44875,-23.3852777889,22.234,-0.396,-161.59111722117353,17.617076689526435,19.04,30.0
01a58158o0771o,58158.55804875,>19.86,0.00,3.0,o,10468.00,10155.20,-1624.8,736.5,66.0,-64.8,6.6,9.32,170.2,177.2,4.15,3.23,1.0,3.0,197.44875,-23.3852777889,22.224,-0.397,-195.39091658787206,19.90092668950549,19.03,30.0
01a58158o0792o,58158.56766225,>20.35,0.00,3.0,o,10425.20,10080.70,-18612.6,698.2,-67.0,-354.5,4.8,18.48,152.3,190.5,3.94,2.99,1.0,3.0,197.44875,-23.3852777889,22.228,-0.412,-948.9916582624809,12.849534441917935,19.08,30.0
01a58158o0793o,58158.56812115,>20.11,0.00,3.0,o,8978.04,340.32,-2113.3,491.0,135.0,-109.7,6.4,5.15,175.7,181.5,3.81,2.91,1.0,3.0,197.44875,-23.3852777889,22.238,-0.418,-275.3615752974468,16.064850336405282,19.16,30.0
01a58158o0796o,58158.56949705,>20.03,0.00,3.0,o,644.51,10205.90,2486.5,551.3,172.0,-89.7,6.5,4.49,185.6,180.4,3.93,2.98,1.0,3.0,197.44875,-23.3852777889,22.229,-0.413,-238.7151612675733,17.298200091853136,19.12,30.0
01a58158o0799o,58158.57087155,>20.11,0.00,3.0,o,9029.74,407.02,-1326.4,554.3,107.0,-93.6,6.0,5.36,178.6,180.7,3.90,3.03,1.0,3.0,197.44875,-23.3852777889,22.237,-0.409,-248.57750780767242,15.934455628696947,19.15,30.0
01a58158o0800o,58158.57132865,>19.82,0.00,3.0,o,10495.80,10144.40,-5405.7,865.7,192.0,-402.1,7.2,52.98,151.5,175.5,4.05,3.14,1.0,3.0,197.44875,-23.3852777889,22.228,-0.399,-1148.146984905879,20.55871248774516,19.07,30.0
01a58158o0817o,58158.57911285,>19.98,0.00,3.0,o,661.50,10051.60,5717.8,553.1,228.0,-7.7,6.4,3.67,192.2,182.2,3.99,3.11,1.0,3.0,197.44875,-23.3852777889,22.232,-0.403,-21.453727260280342,17.831669411142105,19.08,30.0
01a58158o0822o,58158.58140975,>20.12,0.00,3.0,o,9041.98,248.17,-3169.7,493.8,187.0,-133.3,5.9,6.60,177.1,181.9,3.92,3.05,1.0,3.0,197.44875,-23.3852777889,22.241,-0.407,-356.2007266269831,15.765823609146285,19.08,30.0
01a58158o0826o,58158.58327405,>19.78,0.00,3.0,o,10504.90,9980.35,-7330.5,833.3,176.0,-585.0,7.8,68.47,142.6,173.3,3.98,3.07,1.0,3.0,197.44875,-23.3852777889,22.232,-0.409,-1613.8235879737829,21.517647839650433,19.06,30.0
01a58159o0818o,58159.58176515,19.31,0.19,5.19,o,7618.53,660.42,-2187.4,457.1,262.0,27.5,5.3,7.58,172.0,181.5,3.78,2.97,1.0,3.0,197.44875,-23.3852777889,22.259,-0.415,68.36907249949158,13.176584881720196,19.31,30.0
01a58159o0819o,58159.58222205,>20.41,0.00,3.0,o,9025.19,10405.60,-3058.6,483.2,54.0,-214.0,4.6,12.19,177.5,181.2,3.96,3.00,1.0,3.0,197.44875,-23.3852777889,22.250,-0.407,-563.5195134017343,12.113036269383077,19.29,30.0
01a58159o0839o,58159.59165065,>20.24,0.00,3.0,o,2963.36,9716.96,506.9,476.6,237.0,4.9,5.7,6.99,180.1,181.5,3.86,2.91,1.0,3.0,197.44875,-23.3852777889,22.257,-0.418,12.244896510285814,14.244063287475333,19.34,30.0
01a58159o0873o,58159.60775545,18.84,0.14,7.29,o,2922.30,9702.90,579.0,435.3,212.0,43.0,5.9,8.20,178.9,181.9,3.86,2.86,1.0,3.0,197.44875,-23.3852777889,22.259,-0.416,105.22054299476103,14.437237294630002,19.33,30.0
01a58159o0881o,58159.61188515,>20.30,0.00,3.0,o,2896.71,9837.16,-710.4,467.7,93.0,-77.6,5.1,4.94,181.8,180.7,3.95,3.00,1.0,3.0,197.44875,-23.3852777889,22.257,-0.413,-203.6379971192848,13.383425068406604,19.3,30.0
01a58159o0885o,58159.61415915,17.76,0.06,17.05,o,1488.39,105.59,-447.8,483.5,306.0,107.4,6.3,4.81,174.0,181.2,3.96,3.02,1.0,3.0,197.44875,-23.3852777889,22.250,-0.41,285.4862234147876,16.746398580197038,19.27,30.0
01a58167o0574o,58167.57327965,,,,o,,,,,,,,,,,,,1.0,3.0,197.44875,-23.3852777889,20.837,,,,17.71,30.0
01a58167o0575o,58167.57373835,>17.52,0.00,3.0,o,1207.35,886.22,-10313.2,718.2,41.0,-182.9,7.3,5.77,164.2,181.8,4.05,3.13,1.0,3.0,197.44875,-23.3852777889,19.938,-0.4,-4294.294369038796,171.3961120502089,16.74,30.0
01a58167o0585o,58167.57852945,>16.77,0.00,3.0,o,9316.39,9364.10,11569.4,1342.7,-139.0,-256.3,14.3,6.40,111.9,80.4,3.87,3.12,1.0,3.0,197.44875,-23.3852777889,19.860,-0.4,-6158.754753757441,343.62150986629496,16.73,30.0
01a58167o0601o,58167.58610225,>17.28,0.00,3.0,o,1182.59,896.09,-6291.7,741.1,100.0,-144.6,6.4,3.54,167.0,178.3,4.11,3.31,1.0,3.0,197.44875,-23.3852777889,19.630,-0.395,-4816.336854849768,213.17120242765228,16.42,30.0
01a58167o0635o,58167.60216275,>17.93,0.00,3.0,o,1175.18,1082.03,-6962.5,572.4,111.0,-106.1,4.9,4.22,163.6,173.7,4.26,3.48,1.0,3.0,197.44875,-23.3852777889,20.078,-0.381,-2516.419096204561,116.2153965259411,16.83,30.0
01a58183o0563o,58183.48114895,>19.33,0.00,3.0,o,496.22,9802.86,4545.5,1077.5,27.0,-61.2,13.1,2.13,197.3,185.1,3.92,2.88,1.0,3.0,197.44875,-23.3852777889,22.251,-0.4325,-156.64218129783103,33.52961723858802,18.43,30.0
01a58183o0576o,58183.48710365,19.35,0.45,1.94,o,527.76,9820.86,2065.4,1166.5,241.0,24.3,12.5,1.65,196.8,192.9,4.05,2.99,1.0,3.0,197.44875,-23.3852777889,22.252,-0.427,66.3149170031245,34.112611627121666,18.45,30.0
01a58183o0580o,58183.48893495,19.47,0.48,1.79,o,455.61,9735.23,5736.3,1296.8,269.0,21.7,12.1,2.62,241.8,235.9,4.04,3.00,1.0,3.0,197.44875,-23.3852777889,22.252,-0.427,59.27084228666421,33.04964016906162,18.42,30.0
01a58183o0585o,58183.49122665,,,,o,,,,,,,,,,,,,1.0,3.0,197.44875,-23.3852777889,22.258,,,,18.4,30.0
01a58183o0586o,58183.49168565,>19.22,0.00,3.0,o,10332.70,9693.92,-1856.7,1263.4,86.0,-13.7,13.9,2.42,107.5,117.4,4.00,2.94,1.0,3.0,197.44875,-23.3852777889,22.249,-0.428,-36.4423717594407,36.97437718658582,18.42,30.0
01a58183o0596o,58183.49626605,>19.29,0.00,3.0,o,541.29,9669.74,-4313.0,1589.6,191.0,-144.4,14.0,2.25,232.3,242.2,3.88,2.83,1.0,3.0,197.44875,-23.3852777889,22.253,-0.44,-361.2967871774232,35.02877438008259,18.47,30.0
01a58183o0608o,58183.50175715,>19.29,0.00,3.0,o,10307.90,9617.89,3407.1,1249.1,196.0,9.0,12.8,1.85,158.5,157.1,3.97,3.00,1.0,3.0,197.44875,-23.3852777889,22.250,-0.424,24.134206045814953,34.324204154047926,18.39,30.0
01a58183o0614o,58183.50450125,,,,o,,,,,,,,,,,,,1.0,3.0,197.44875,-23.3852777889,22.260,,,,18.41,30.0
01a58183o0616o,58183.50541615,>19.25,0.00,3.0,o,10360.80,9681.48,-7985.4,1387.9,45.0,-59.2,13.8,3.06,105.6,128.5,3.98,2.90,1.0,3.0,197.44875,-23.3852777889,22.251,-0.43,-154.55445284627973,36.02789610268007,18.39,30.0
01a58183o0631o,58183.51230235,>19.23,0.00,3.0,o,10373.50,9536.97,-14398.2,1391.8,89.0,-154.4,13.5,3.47,105.8,137.2,4.07,2.94,1.0,3.0,197.44875,-23.3852777889,22.252,-0.426,-415.9755272818839,36.3709172170041,18.4,30.0
01a58187o0584o,58187.49172555,>16.37,0.00,3.0,o,8838.35,7703.70,-1792.8,397.4,167.0,-24.6,5.0,4.71,174.4,182.1,3.76,2.68,1.0,3.0,197.44875,-23.3852777889,18.121,-0.428,-2511.519134930822,510.4713688883784,14.87,30.0
01a58187o0599o,58187.49859105,>16.43,0.00,3.0,o,8904.31,7637.54,86.1,466.6,199.0,-11.9,4.1,1.16,182.0,183.2,3.82,2.78,1.0,3.0,197.44875,-23.3852777889,18.031,-0.4255,-1387.8223124663011,478.1572673203222,14.84,30.0
01a58223o0222o,58223.41670655,>19.93,0.00,3.0,o,8023.93,7056.39,-1267.7,558.7,243.0,-25.0,4.9,9.88,177.8,183.9,4.01,3.54,1.0,3.0,197.44875,-23.3852777889,22.038,-0.404,-95.36003210227884,18.690566292046654,18.73,30.0
01a58223o0239o,58223.42475135,>20.03,0.00,3.0,o,2557.18,3311.33,-2844.5,620.4,158.0,-38.9,6.1,4.25,182.3,186.1,3.43,3.08,1.0,3.0,197.44875,-23.3852777889,22.057,-0.407,-108.81109559787824,17.06292244593977,18.97,30.0
01a58223o0245o,58223.42749745,>19.54,0.00,3.0,o,2505.38,3245.06,-472.1,554.0,159.0,-45.8,5.3,3.64,180.1,183.6,3.51,3.27,1.0,3.0,197.44875,-23.3852777889,21.500,-0.393,-229.50866797413894,26.558863324518267,18.33,30.0
01a58223o0273o,58223.44087655,>16.28,0.00,3.0,o,2499.23,3416.55,-5472.9,512.5,99.0,-129.0,5.4,3.58,165.5,173.0,4.01,3.56,1.0,3.0,197.44875,-23.3852777889,18.497,-0.392,-12766.234751359507,534.4005244755143,15.27,30.0
01a58247o0019o,58247.36080985,>19.78,0.00,3.0,o,10409.10,2721.39,-2408.7,748.6,151.0,-19.8,6.6,2.78,178.2,184.9,3.46,3.09,1.0,3.0,197.44875,-23.3852777889,21.897,-0.421,-65.79282186511267,21.930940621704224,18.76,30.0
01a58247o0036o,58247.36864105,19.08,0.20,4.84,o,10435.10,2791.07,-2276.4,709.6,202.0,36.3,7.5,6.52,177.0,185.5,3.34,2.93,1.0,3.0,197.44875,-23.3852777889,22.190,-0.424,84.52777892440456,17.464417133141435,19.1,30.0
01a58247o0043o,58247.37187205,>19.73,0.00,3.0,o,590.51,2858.03,-4889.5,739.3,152.0,-74.1,7.7,3.34,172.9,184.5,3.42,3.04,1.0,3.0,197.44875,-23.3852777889,21.993,-0.416,-218.17080944245404,22.670920819256363,18.84,30.0
01a58247o0053o,58247.37648245,>20.08,0.00,3.0,o,10368.00,2742.94,-4581.0,573.5,68.0,-73.5,6.8,3.04,171.4,181.2,3.47,3.05,1.0,3.0,197.44875,-23.3852777889,22.220,-0.412,-178.0719024279373,16.474679408298957,19.09,30.0
01a58247o0060o,58247.37969735,>19.93,0.00,3.0,o,614.53,2928.77,-2206.5,705.7,147.0,-45.4,7.1,3.71,178.6,184.1,3.40,3.02,1.0,3.0,197.44875,-23.3852777889,22.086,-0.419,-121.51236066280622,19.003034376782466,18.97,30.0
01a58247o0070o,58247.38428595,>19.95,0.00,3.0,o,10352.80,2890.87,-129.2,667.9,97.0,-62.6,6.6,3.34,183.1,185.2,3.52,3.10,1.0,3.0,197.44875,-23.3852777889,22.097,-0.409,-174.64551444712768,18.41310535704541,18.94,30.0
01a58247o0077o,58247.38751435,>19.46,0.00,3.0,o,563.28,2882.89,337.3,736.4,138.0,-13.7,7.5,3.45,189.1,187.5,3.58,3.20,1.0,3.0,197.44875,-23.3852777889,21.797,-0.42,-53.435800209167084,29.253175296989284,18.57,30.0
01a58247o0107o,58247.40131675,>18.83,0.00,3.0,o,552.70,3054.14,1286.8,723.9,121.0,-70.8,8.2,1.45,187.5,185.1,3.35,2.90,1.0,3.0,197.44875,-23.3852777889,21.088,-0.421,-450.3548124194568,52.159738161575504,17.92,30.0
01a58251o0194o,58251.33083655,>20.29,0.00,3.0,o,9803.67,1902.76,730.8,571.9,130.0,-86.4,6.3,4.60,184.0,182.9,3.28,2.85,1.0,3.0,197.44875,-23.3852777889,22.213,-0.435,-190.0689569737914,13.859194779338955,19.22,30.0
01a58251o0211o,58251.33868825,>20.24,0.00,3.0,o,9827.15,1972.00,200.1,531.8,134.0,-37.3,6.3,6.81,181.4,183.6,3.36,2.93,1.0,3.0,197.44875,-23.3852777889,22.222,-0.427,-85.0735341623572,14.36898834377615,19.18,30.0
01a58251o0218o,58251.34192935,,,,o,,,,,,,,,,,,,1.0,3.0,197.44875,-23.3852777889,22.225,,,,19.22,30.0
01a58251o0228o,58251.34717605,20.83,0.66,1.19,o,9766.48,1927.60,1242.4,509.9,220.0,8.1,6.8,9.00,184.9,183.5,3.22,2.78,1.0,3.0,197.44875,-23.3852777889,22.221,-0.433,16.906917434556682,14.1934615499982,19.29,30.0
01a58251o0235o,58251.35039505,16.04,0.02,44.85,o,8.81,2129.91,5263.6,1213.9,448.0,618.9,13.8,117.55,240.7,177.3,3.34,2.89,1.0,3.0,197.44875,-23.3852777889,22.222,-0.433,1391.6933035655277,31.031455144941482,19.24,30.0
01a58251o0245o,58251.35497515,>20.32,0.00,3.0,o,9762.85,2075.30,260.2,485.1,110.0,-42.5,6.0,4.83,183.2,183.8,3.33,2.89,1.0,3.0,197.44875,-23.3852777889,22.225,-0.428,-94.58227405170969,13.352791630829602,19.23,30.0
01a58251o0252o,58251.35931035,,,,o,,,,,,,,,,,,,1.0,3.0,197.44875,-23.3852777889,22.221,,,,19.3,30.0
01a58251o0269o,58251.36921005,,,,o,,,,,,,,,,,,,1.0,3.0,197.44875,-23.3852777889,22.227,,,,19.22,30.0
01a58255o0009o,58255.35502805,>17.44,0.00,3.0,o,10370.40,2349.79,-4079.4,441.1,101.0,-93.5,4.1,6.87,160.0,170.5,3.48,3.00,1.0,3.0,197.44875,-23.3852777889,19.015,-0.418,-4301.2120598486745,188.60929888106486,15.95,30.0
01a58255o0016o,58255.35824305,>17.55,0.00,3.0,o,542.77,2422.76,4862.3,392.6,157.0,-45.5,3.7,14.66,168.3,163.8,3.41,2.92,1.0,3.0,197.44875,-23.3852777889,18.968,-0.421,-2090.3902562142966,169.98777907676697,15.94,30.0
01a58255o0026o,58255.36284435,>17.98,0.00,3.0,o,10327.00,2305.11,-10109.5,616.5,52.0,-215.2,4.0,14.11,122.3,140.1,5.09,3.16,1.0,3.0,197.44875,-23.3852777889,19.997,-0.375,-5933.703990193045,110.29189572849525,16.73,30.0
01a58255o0033o,58255.36605855,>18.66,0.00,3.0,o,569.48,2495.42,-9930.9,441.6,43.0,-211.6,2.6,15.39,135.3,167.6,3.22,2.82,1.0,3.0,197.44875,-23.3852777889,19.595,-0.428,-5008.404402835606,61.539940677564175,16.64,30.0
01a58255o0050o,58255.37386435,14.60,0.02,46.17,o,519.65,2450.30,39535.2,566.4,392.0,295.5,6.4,15.17,189.5,128.3,4.10,3.52,1.0,3.0,197.44875,-23.3852777889,20.353,-0.369,5237.96691219529,113.44496865668307,17.18,30.0
01a58255o0067o,58255.38166395,>18.18,0.00,3.0,o,505.52,2599.62,-9670.8,648.1,48.0,-191.4,4.9,7.54,175.0,194.2,3.87,3.45,1.0,3.0,197.44875,-23.3852777889,20.215,-0.391,-3637.0622880578235,93.11183496072799,17.06,30.0
01a58259o0249o,58259.34643115,>19.89,0.00,3.0,o,10238.10,1836.40,-1122.7,582.8,150.0,-3.6,6.3,6.69,172.9,179.7,3.94,3.50,1.0,3.0,197.44875,-23.3852777889,22.241,-0.381,-10.83291940846526,18.957608964814202,18.96,30.0
01a58259o0266o,58259.35424775,>20.02,0.00,3.0,o,10277.50,1905.94,1143.9,617.0,129.0,-99.1,6.8,5.30,183.5,180.8,3.52,3.22,1.0,3.0,197.44875,-23.3852777889,22.236,-0.401,-250.81351519726422,17.21021093180017,19.09,30.0
01a58259o0273o,58259.35745335,20.21,0.51,1.69,o,422.03,2000.84,302.4,675.9,217.0,11.3,6.7,3.58,182.1,185.9,3.68,3.26,1.0,3.0,197.44875,-23.3852777889,22.244,-0.395,29.88289078012873,17.718174179368365,19.06,30.0
01a58259o0283o,58259.36207785,>20.04,0.00,3.0,o,10208.10,1859.44,-1295.5,615.6,81.0,-90.0,6.6,5.06,180.4,180.1,3.57,3.23,1.0,3.0,197.44875,-23.3852777889,22.240,-0.401,-230.88301931437445,16.931421416387458,19.04,30.0
01a58259o0290o,58259.36529905,>20.16,0.00,3.0,o,445.42,2072.97,-1700.0,777.0,134.0,-49.4,6.6,6.13,181.4,186.2,3.42,3.01,1.0,3.0,197.44875,-23.3852777889,22.241,-0.41,-113.97203318153367,15.227032773241344,19.09,30.0
01a58259o0300o,58259.36988535,>19.92,0.00,3.0,o,10191.80,2008.05,-746.5,600.8,202.0,-42.4,6.1,2.67,180.3,180.5,3.89,3.56,1.0,3.0,197.44875,-23.3852777889,22.236,-0.384,-129.07561446107152,18.569840759729626,18.93,30.0
01a58259o0307o,58259.37310065,>19.98,0.00,3.0,o,393.27,2026.52,1703.3,606.8,183.0,-25.5,6.0,5.12,185.0,183.5,3.84,3.48,1.0,3.0,197.44875,-23.3852777889,22.240,-0.388,-74.90820563552947,17.625460149536345,18.96,30.0
01a58259o0324o,58259.38089545,>19.95,0.00,3.0,o,377.86,2173.96,-2210.4,680.9,122.0,-86.2,5.3,3.64,185.6,187.1,4.13,3.77,1.0,3.0,197.44875,-23.3852777889,22.240,-0.369,-289.91949062831736,17.825676337935985,18.92,30.0
01a58260o0175o,58260.33727905,>20.11,0.00,3.0,o,10345.60,6368.69,-2540.0,729.1,61.0,-216.8,7.9,11.75,177.0,184.4,3.24,2.78,1.0,3.0,197.44875,-23.3852777889,22.236,-0.431,-448.25777310515065,16.33411627089802,19.02,30.0
